2022-04-24 15:19:34.453 INFO  [27083] [Server::run@539] Server listening on localhost:1234
2022-04-24 15:19:37.432 INFO  [27087] [SGXORAMService::init_enclave@179] Trying to initialize the enclave with id 0
2022-04-24 15:19:38.433 DEBUG [27087] [ocall_printf@41] [enclave] Initializing crypto manager

2022-04-24 15:19:38.434 DEBUG [27087] [ocall_printf@41] [enclave] Initializing the remote attestation context...
2022-04-24 15:19:38.440 INFO  [27087] [SGXORAMService::generate_session_key@212] Begin to generate DH key pair...
2022-04-24 15:19:38.440 DEBUG [27087] [ocall_printf@41] [enclave] Creating a new ECC system...

2022-04-24 15:19:38.440 DEBUG [27087] [ocall_printf@41] [enclave] Key pair sampled! PK: 5ecdbad5a4d8132bb2e5e347e8a8f5fd8956971b9901b4e18070b120a5c485b9cc88887aaeb3207118479542a4ed188770f6af6b5588c0f544a22e0e4154b43a, SK: 335b2ff9e2c187958165bc9f387a4a4bed1be8fcc7407ae79701d0da5152d3ac
2022-04-24 15:19:38.443 INFO  [27177] [SGXORAMService::generate_session_key@212] Begin to generate DH key pair...
2022-04-24 15:19:38.443 DEBUG [27177] [SGXORAMService::generate_session_key@240] In server runner: 2721a8a77125e6fb580da3267303eadae3d3aaeec90637d10bb58e26c1b4be834d18049d052e75b762ee7b147e6c412e427bdb9c302fa9828ac38c011141e560
2022-04-24 15:19:38.443 DEBUG [27177] [ocall_printf@41] [enclave] Client public key: 2721a8a77125e6fb580da3267303eadae3d3aaeec90637d10bb58e26c1b4be834d18049d052e75b762ee7b147e6c412e427bdb9c302fa9828ac38c011141e560
2022-04-24 15:19:38.444 DEBUG [27177] [ocall_printf@41] [enclave] Shared key computed: ba93fc496ec93dd081be98778b2f2548240481bf78ff09626bb57a7542fc00c4
2022-04-24 15:19:38.444 DEBUG [27177] [ocall_printf@41] [enclave] The session key is established! The key is c503ca2b7d7db68ce18c80c4531b0126
2022-04-24 15:19:38.494 DEBUG [27087] [SGXORAMService::check_verification_message@570] The verification message is c4ee613908a6fd7e49d3328e11ef78693d45a6fed49ae14cbdf10a83e792cd1126
2022-04-24 15:19:38.494 DEBUG [27087] [ocall_printf@41] [enclave] Decrypted message: Hello
2022-04-24 15:19:38.494 DEBUG [27087] [ocall_printf@41] [enclave] The verification message is correct!
2022-04-24 15:19:38.494 INFO  [27087] [SGXORAMService::check_verification_message@579] The server has successfully verified the secret data.
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@47] ORAM Configuration:
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@48]   way: 16
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@49]   number: 200000
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@50]   bucket_size: 32
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@51]   type: 2
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@52]   constant: 1
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@53]   round: 1
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@54]   level: 5
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@55]   oram_type: 1
2022-04-24 15:19:38.494 DEBUG [27087] [SGXORAMService::init_oram@487] The server has properly configured the ORAM.
2022-04-24 15:19:53.248 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6af201cc714e4ca02f5eb522dca6dd6f30b0f01b2de1da77570c7043993d4365
2022-04-24 15:19:53.256 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: db2fbe92a494bba0abfb5d20cee9fe13c7fb48e61f39ae7e2709cd98c18577a4
2022-04-24 15:19:53.265 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 020e41bfa224e790d02c553023ce38190a94711c976301549ba4fd2f43593a27
2022-04-24 15:19:53.275 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 405a23be8393077cd0711662ccbc7e8b814f6fce1790acc257a15a7a7c3ee218
2022-04-24 15:19:53.284 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 73a1f88479e366a98006a51a8e97927a1a4a0c298fb0df53fccf9db21ab9e834
2022-04-24 15:19:53.293 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b92d5d522651d83526fcd488546c308f845d9a5f7dbe6c0e41da65c2e06029d7
2022-04-24 15:19:53.301 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6a656f7488a4f4ffbb974766c5027d17921bacfc6116e8c8ba99050568e24d13
2022-04-24 15:19:53.310 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c4b209315e059fc736116c41c6215a9d71effe0297490bd93f897e92f47ff5d7
2022-04-24 15:19:53.319 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: acb1493f93de8382cab4a898332b399016151ac12b7e1046521bf16bc4b0bd21
2022-04-24 15:19:53.327 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 4623b4340456bfa16ee19a30944a298f33c660f5cee590f9b7d8fd49246ed73b
2022-04-24 15:19:53.335 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5e7ce48ebff75a38cc59c45b089dc0b7135ade3630bdb526aa5481eca779e010
2022-04-24 15:19:53.344 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8943647bbce4811cd21401a9f69a654be7e1389e6d32dcba5afee2a33d4fdd94
2022-04-24 15:19:53.352 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: cb912d8e9c42342a80aa69f81e208dcf421cf95714ce20ea0bbe134761502479
2022-04-24 15:19:53.361 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ad5895dab04b0520c6da24660beaa0022495bdb1c6c7a78342028a1db427f907
2022-04-24 15:19:53.370 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: fffe351b84aad1d0aa9527956995c985e964f2157e23c846a505168653784317
2022-04-24 15:19:53.379 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 3f02a432d14efa4129752ca809d7132c3afd367e0ca75bfeb2e842e3064e9c8c
2022-04-24 15:19:53.388 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e5e9597950e3a0d618eb34fbec4d58188d913f4c74e6b9f40f0432a98c144961
2022-04-24 15:19:53.396 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6fc63da6eaa2bff4206b4157548acbd5498184348d2f378c048a69e12d9baddd
2022-04-24 15:19:53.405 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d5833426068359956eb032990ea822ceb01cec490e21ddaf39a650d80f71dba1
2022-04-24 15:19:53.413 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1812889de11b50afe6ddfd754ac0bf76bc840988c5adba7d7f8e619578e6eb93
2022-04-24 15:19:53.422 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8726b5f05faebe16ef19bcedd015f31a62874410278014fed287eb48ac739a06
2022-04-24 15:19:53.430 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8f29bde5e91fa3bae8d0e788d94f90094657ff13157601dde89ee52d22309546
2022-04-24 15:19:53.439 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f5d65b97401ee16caa83a125f14cb3621c0686116d40ec8a577cc7821f65f6db
2022-04-24 15:19:53.447 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 195c14a7f1046d24abd32764c9f6a7c95481712bab2fe82e56bf33e086bd939c
2022-04-24 15:19:53.456 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: df5eb792844b9dd2c5c4d1329145e2db7a78cb6f9a258d98827fa790079ba436
2022-04-24 15:19:53.465 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1f8113e532b2337ffdd1cdaf64754d3b5cbb950b632475f59dc6b915ce5db8fe
2022-04-24 15:19:53.473 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 22f6a9e82cf287e43d9e576b7e46420c56eba3294205d697e00d7a4ff0646916
2022-04-24 15:19:53.482 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8f95e6db65b8dcf470d50083f7101b17552ed8ba6105613edabf52fef818a3f5
2022-04-24 15:19:53.491 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 14ea480a9c6f8f44e00adce06e49ea118526057c957c6fe081a666207b138df9
2022-04-24 15:19:53.500 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 7f57d59cbd85e579f4ea54c2b3f49e63cac8e84065b0e1199da53416a1b36668
2022-04-24 15:19:53.509 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: fdff4774fda5556a202955de1499abc08e44d09e04e9c6617cd87a4ec06749bb
2022-04-24 15:19:53.518 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9fb79826c9672c908ca5a816f97e231b82ed69ca53d320391a02ed2dc1c22d68
2022-04-24 15:19:53.527 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6cefc432bf07ee94c77b1921d8ddc85f19c3a949b33d43f01d650251dcb8bc60
2022-04-24 15:19:53.535 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 4d71684583b348405b41bfd9132dbc5ab0f61c4eeda84ba3e081371e8c0dbac9
2022-04-24 15:19:53.544 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: fc5f36bc37cd8f08f6b38430d8bc1e271b28c9438af2e55695135c5b0d733b39
2022-04-24 15:19:53.552 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: dc44ffe84050dd12944d87beb167ea39e8e8280643e0672cc75bca3a22ee4dc0
2022-04-24 15:19:53.560 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: fbf03dfd26e08245aba4c53a9c325f211ae39752c86af36bbf00bd4cbd14e40e
2022-04-24 15:19:53.569 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6cc69c1290c517f0e9a9acc1fd63d4fc37f3156a8888d76b9c559ae46e935688
2022-04-24 15:19:53.577 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b16880f026b7e959f51268470dfae42ec3f519ef1b63b3b551f5797365805542
2022-04-24 15:19:53.585 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1ef1a663ddaaacc2efb845c8cbadcf2b12134bd407a5c14a90417db56b5de8ab
2022-04-24 15:19:53.594 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 11f357121774a98fbe4f76e8e78c69154b4d7d83359daf37befb30ae5335058a
2022-04-24 15:19:53.602 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 64962b6e3b58df52b87e092a492abf7d8d78443c2b39c0da209a8d406ae5b30f
2022-04-24 15:19:53.610 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 21d816873d371f01812bcb405b3743f2449f97b960c382d1cb9ae430299c011b
2022-04-24 15:19:53.619 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 860872817060d40605b013d4c1ae65595fb5d09d766bb9e50893eb1f7c3ec219
2022-04-24 15:19:53.628 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f05ddeadf8bdce055be94907927790501a676605e65be003f8e3e5ae107e500f
2022-04-24 15:19:53.636 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 193dfaf5a124659d1627e6be6c55ef71dc6717156b194ada0107315af8fa13e1
2022-04-24 15:19:53.644 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 45b65e6c0c6b07ec0a7b711b43bf1cfbb650033f65c457fa22ad865e6a11e664
2022-04-24 15:19:53.653 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c6f2fc699e6104790f6300fbf7e082df533cbe5a27c580e467788b43c4c18217
2022-04-24 15:19:53.661 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: be247da0b3ed7d80fd7d929a64a3fa3d6c85dfc506db78942d4753aa41af7951
2022-04-24 15:19:53.669 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d2b94958f8bf77bb149b957a6a0ce37f478858997a2f894b108433e73abe6351
2022-04-24 15:19:53.677 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a038b186068000263a66e124a971af8c559d4f0940b480872b42b51d5006db6f
2022-04-24 15:19:53.685 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 3e681792ae61fbe960c7a230fadee9a2e7dd56bc733057aac92feb898ca34e7d
2022-04-24 15:19:53.694 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b5dc18bfe67e021f5e40403cd1dfa974cf3aea4142276284ef292c408a5c3a0a
2022-04-24 15:19:53.703 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d0be006a7af59a1b864ee54955463623f5524ae6c3694cb2134a3f0b98866cff
2022-04-24 15:19:53.711 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b251793e6571a2c6b8f30650fba524a7639be41db45a9bbc2be53f45c514b206
2022-04-24 15:19:53.719 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e869ac814368d787965c691a832823184555b4370f41e7fd0604ecea16e9b8c5
2022-04-24 15:19:53.728 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1f6ee6d76771c9a65bb15f155f4c098711872bc9a095b40f04d09187d53e3e98
2022-04-24 15:19:53.736 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b3deee21174dbe7e5843d57f74171f9b09e73b8e7a1d398d8dc7787dc9915faa
2022-04-24 15:19:53.744 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 876873fe84f5ab77ee79a2f91fd76ffb941e30efa3d0bca9400c30d6e895132c
2022-04-24 15:19:53.753 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 45c57ab7e4d899ff2fc9f905cbcc10701fd63688d90667ae71f786493132437d
2022-04-24 15:19:53.761 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 0a82298fc623667073f236bc5e7f799d895e3197043ab505005531bc3dbd1ca2
2022-04-24 15:19:53.770 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: de5a85ba896919e973b600a6352d3b5db43f124e661c9984cea8e8774811c2e5
2022-04-24 15:19:53.779 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 164e97317164516271a981d9ce6eb6eb238c8cf5fa8c81b019ac27d834477132
2022-04-24 15:19:53.787 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5a6a488aace7400742d6f16925b030d68a0fc38c15326d3e5c25c796de65e249
2022-04-24 15:19:53.795 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d5f84a120d96c9b5d8ea2aef02d330f6453576dbc33ee54b31b59330313ff550
2022-04-24 15:19:53.804 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 45517965028c635f5258b33982f75f155d7871c0076b74c7d8cf5779edf860a7
2022-04-24 15:19:53.812 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 27e5e5dd238449a23d9f5ca93338a614c1c74e63d16fdc0512a2c5546f8b0f0a
2022-04-24 15:19:53.820 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5539d9901575ce0486cd37551121087f6b5f8dec499bbd9e37d3f4a44db3d236
2022-04-24 15:19:53.828 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 3979caed0a7e9598fd1c8dae939aa7d389ffbdd2cf7cc5464a3f2ef95a9cede5
2022-04-24 15:19:53.837 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9a6616135765123e060842d26cea1154af5e621f0e91ed3606827b938da41c20
2022-04-24 15:19:53.845 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 65e7a857eae9ac687926b729685aa1530dcf403496b0810766e49978ff4a9635
2022-04-24 15:19:53.853 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f43e0a737d1d9ba94e2a01e5152599ad3a1e960cde8e7c4780ed9a19a50165ef
2022-04-24 15:19:53.862 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 918daabaf5cf812b7412ec1ba2106013592f344624fef215ef23f574bc05fc79
2022-04-24 15:19:53.870 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 92f25bb290b2cc8291b2d6f1cb94e4ac8bb364beda68dd4f2630e90543fa9ae4
2022-04-24 15:19:53.878 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e2447da77c35e3fe65df0847dc4bbb3d7a0743a71cec657e58ddb96a531437fb
2022-04-24 15:19:53.886 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a3eff00bbccc7796a474248ab479429429c78263bf2229d25fb0afc71c08087a
2022-04-24 15:19:53.894 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 05bb9f91664173de12cff1dc58dc10d999399dfbb5c93c693125e6bf81e53ba2
2022-04-24 15:19:53.903 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 90d55cf1eb01309133c21e1aa7dbdf2f1602899572edf30dc9fd7594173044b6
2022-04-24 15:19:53.911 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f89c857bf5f8a1044a3532114b79182992bee7b78503615e91bfe284ff89cab6
2022-04-24 15:19:53.920 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9cfa2b6789196f08b928c7e0bfdb26933ccc7be90bf946d2cdb4a3df5338bbd9
2022-04-24 15:19:53.928 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: cdbacefc8046ca32f4565a164ac997067604f7f129129e01af52a6ae5e04427f
2022-04-24 15:19:53.937 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 616f72bc7bd54f697a20fe2fd8bf2450da7055e4502d9544af8699a9e02aedf0
2022-04-24 15:19:53.945 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 900f59ee29d34dc79aa74722ad5aea0891f79cb199785820b84b4b9cc9691f62
2022-04-24 15:19:53.954 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e4ab9241ff2ae1a9b637e7b297ee75f41e14981313f77f50bd60841d90e50d37
2022-04-24 15:19:53.962 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d21fb004d48c7733dccf006c01d4649a9654e4eba765e00e9f17027b20a458dd
2022-04-24 15:19:53.971 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c4e7282f751acb05187c94f6c3047a0b1d63d38c4290cad95012b4024fd63304
2022-04-24 15:19:53.979 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 0ee85aafa1942811f36c409c9da6f4801de23665f1405486d00a995e19948c02
2022-04-24 15:19:53.988 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 12b1601a2fd2a501206989b5180cf80c54bde72ca3e6f698f987eecdcaa17669
2022-04-24 15:19:53.996 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 4cfca1faf4771c423ecc35e08abaa8543712a950d9510bc3c0a2256707c12c62
2022-04-24 15:19:54.005 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 44c2676a1f9e124094cac122ff391e8e767953a97f24cd9b3641f1e92df6ef3c
2022-04-24 15:19:54.013 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8316af0342dc2d65fd04849069aeee38348fe9f868dcc3f269fad8cba2e3d280
2022-04-24 15:19:54.021 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 3942e219b3183c8b8850ed4c145ac9353a616ae9a7ef59f6bc01df1fdaa2b952
2022-04-24 15:19:54.030 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d43fd6320d112eea6fb514de839ec819d8aed357a4510f592b5379c3e310d701
2022-04-24 15:19:54.039 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 30e1b48c179c4c679bddb0c9525624cf623b32c991bad7ff53f9e51e6104fc99
2022-04-24 15:19:54.047 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1073cb65e9b37cc905cc7a97de7b25d0c16c9aef501781a2c5bd48f99a040825
2022-04-24 15:19:54.055 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5a2cc410a7ceada68cf5a6c636214012c3921d1055a67741f4563c2b1fceae5e
2022-04-24 15:19:54.064 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 47b3e9e174916991e856f667a75d595babafa7ba29eb5072dabc716c1ef0f8cb
2022-04-24 15:19:54.072 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e84304b1d443ebea0909af58c37ac55bf0605d484dda862659d265c67601b503
2022-04-24 15:19:54.081 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 4898ed958a0a2036f331eae0354a253a1e55992674d05cd487c194189294d3fb
2022-04-24 15:19:54.090 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c3c7676e0032f216f0b474892bde38cc47bd7c7ae7e7093cdade346435d7b2b9
2022-04-24 15:19:54.099 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 577e415b6cbc4140e46a145818512c031dfe7dd5ce8f5140f5d15289e46dd3d4
2022-04-24 15:19:54.109 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1d5ac73a4dad1605603b3a889fabdadf35109450d29faa561d27584de640cd47
2022-04-24 15:19:54.118 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 122d29f6febff84c1a70206c1eb0bf3d669a0f85547bb9535d2c45e5f23e95c4
2022-04-24 15:19:54.128 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f98207f694b45ef56af33172e411da970fc03760df220d785e2bb33b30990e21
2022-04-24 15:19:54.137 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 77b364202c0b27344f1f906f2d3c224e77b2640356e5d4390e9fd8e765a00a4b
2022-04-24 15:19:54.146 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ee73c80d32a44f9cb57221fa63ba53be12218493b71b6d474028d56b8c11403b
2022-04-24 15:19:54.154 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: cd0eaa422706b157cf07929fbd393c109318e7528abddee14dc20c113796ceec
2022-04-24 15:19:54.164 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 15a4139da9d35dd7afca290243407e69cbbc686e508e8d833652b7c7bf744f52
2022-04-24 15:19:54.172 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9471625553ffe151cf8af7cfed97a0792d6b586b4ab7649123790d8e9d02167e
2022-04-24 15:19:54.181 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5bc36c2bb7ac03ccbbe853a8de8debae8a76fdc4381ec862649a1465431731f1
2022-04-24 15:19:54.189 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8e12a338c417855e601ffb55077f2751e70b55da6a685a914592d49fbf5ceffc
2022-04-24 15:19:54.198 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f2eeb494d3cc50c7d0a630491371ae0a59fd79a46ff60b6c3cff761d7e528566
2022-04-24 15:19:54.207 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 7d277988cac485146365da2e49e8f34c12fcd44c13a43dc3ad55e694336d8228
2022-04-24 15:19:54.215 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 100decc4b57d8d527143a3405456de8911d4a2dd320febe74f627429e00334de
2022-04-24 15:19:54.223 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ec704ced474b2dfdec3d26eb9b7d794bd3abe7f6f5f79178449bc265c9872c95
2022-04-24 15:19:54.232 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 509464d9a8818ffee544fc64e0720432be82a3a8be58999ab5cab7568a50fc07
2022-04-24 15:19:54.240 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6d074d69547bc9eb85a2dbededa0b8e7ac31ec9e268490c7df8cca649ab38264
2022-04-24 15:19:54.249 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 2a234c58f3cb83f53bbe4404fb1f039b7be72328dc58e3a16e5f983698317ec0
2022-04-24 15:19:54.257 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6bb80111897e5a9d56dfdb07c182aa0b2c8ef99354e7042abaf02f63ce3f07a7
2022-04-24 15:19:54.265 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: aef96c09f699b47c586ebee89bac2e7ce10ab44ccbf6b90dedef2fdde43221f7
2022-04-24 15:19:54.274 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 41d5800ab8b3cdf9b3c1bdbc45b4a3c865e5302ec9f10c3f0af3602f5a58248f
2022-04-24 15:19:54.282 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b1c05b8bc27b211f0ae8b22d079b5b7fefb1c1e787405cae3b31aae652134bae
2022-04-24 15:19:54.297 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c707627d29ba0f29feb9850c5d89cb59fa7f35dd3bee5abc6bff4e47f6224190
2022-04-24 15:19:54.307 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a8ac15920b08bddf6a08404110a04a0b41807e98071afd5e41711292f9677001
2022-04-24 15:19:54.316 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c4646d0a0560f8e0898231c3eddbd88f0322f19448b1702696a42ea28a1c9ee8
2022-04-24 15:19:54.324 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 876b3a3f9208fbcb6388168c02acbd6daa6fb7152e29eb9426c21a2bbcf87b65
2022-04-24 15:19:54.332 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d4e6408987fde19659c50e6c351722aee45519be692a432ed86a951ceadaebf7
2022-04-24 15:19:54.340 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b3e392547adb678ad888132711749882f87f2faa2d70fc2ad85ad6d4fc8d582f
2022-04-24 15:19:54.348 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 890b0a77d14eb44799253e6aeb351cc66c116b5679e8643724ba5fcbfd6c2bdc
2022-04-24 15:19:54.357 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 3be6ae5ef11e215b03ddbda8cfd519371b0243ef363da41c3529cc8d8c9be36a
2022-04-24 15:19:54.365 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 67eb3acfc7b39fa18c354354f8eb50915b4a7c1c39bee643846c9f2016e368b5
2022-04-24 15:19:54.374 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9ec33a43a1e2f59bec57f27bd27715ad945a359d3576b8bfd5054952a7aa9695
2022-04-24 15:19:54.382 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 3d0366ab41a750ea5d763559b2b184c32bc359ebeaf897f81b295208324f08bd
2022-04-24 15:19:54.390 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 2d57c224dd792f97351afd3e6bc486d552f514cb9aefb5967ef9ba1eece0e37e
2022-04-24 15:19:54.398 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 39722b68f7cad19faba81d5e99a03e3d50a11c6ab65bf193e5f35b6fdebc3ba7
2022-04-24 15:19:54.407 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b23f3289e7f72baa1918f249dae5944c92f2683791afbcf30f62bf81a24a651c
